Date,Ticker,Risk Group,Frequency,Predicted,Actual
2025-02-27 02:00:00+00:00,BTC-USD,Low,hourly,-11.441930312890857,-10.368916348190382
2025-02-27 03:00:00+00:00,BTC-USD,Low,hourly,-11.87622909793936,-9.01962225623243
2025-02-27 04:00:00+00:00,BTC-USD,Low,hourly,-11.773821751015182,-12.71827281770818
2025-02-27 05:00:00+00:00,BTC-USD,Low,hourly,-11.260801268958065,-9.320898598631413
2025-02-27 06:00:00+00:00,BTC-USD,Low,hourly,-11.372294287099997,-11.04386982041862
2025-02-27 07:00:00+00:00,BTC-USD,Low,hourly,-11.349246231011882,-13.812840917814654
2025-02-27 08:00:00+00:00,BTC-USD,Low,hourly,-11.246167096891408,-11.49455694143549
2025-02-27 09:00:00+00:00,BTC-USD,Low,hourly,-11.308724860922691,-14.42809402325976
2025-02-27 10:00:00+00:00,BTC-USD,Low,hourly,-11.5616222614295,-9.24892965956904
2025-02-27 11:00:00+00:00,BTC-USD,Low,hourly,-11.609970820371803,-11.683098484843164
2025-02-27 12:00:00+00:00,BTC-USD,Low,hourly,-11.325532428649309,-10.664041550814522
2025-02-27 13:00:00+00:00,BTC-USD,Low,hourly,-11.369084996203693,-12.331757547885978
2025-02-27 14:00:00+00:00,BTC-USD,Low,hourly,-11.42456090993841,-8.780855480819266
2025-02-27 15:00:00+00:00,BTC-USD,Low,hourly,-12.061355296776064,-9.91921196161663
2025-02-27 16:00:00+00:00,BTC-USD,Low,hourly,-11.103244512727821,-8.46642456971978
2025-02-27 17:00:00+00:00,BTC-USD,Low,hourly,-10.864200395432874,-13.259104549073232
2025-02-27 18:00:00+00:00,BTC-USD,Low,hourly,-10.563237502964455,-11.701019995835304
2025-02-27 19:00:00+00:00,BTC-USD,Low,hourly,-11.187384072103045,-9.7376285612674
2025-02-27 20:00:00+00:00,BTC-USD,Low,hourly,-11.054394925243944,-10.495417717648287
2025-02-27 21:00:00+00:00,BTC-USD,Low,hourly,-11.39640593053107,-10.03798528382098
2025-02-27 22:00:00+00:00,BTC-USD,Low,hourly,-11.25794954339409,-10.984728704295478
2025-02-27 23:00:00+00:00,BTC-USD,Low,hourly,-10.859207232229775,-11.663823519131556
2025-02-28 00:00:00+00:00,BTC-USD,Low,hourly,-10.720557217947437,-10.207775844204058
2025-02-28 01:00:00+00:00,BTC-USD,Low,hourly,-11.236165930174165,-7.292568840305297
2025-02-28 02:00:00+00:00,BTC-USD,Low,hourly,-10.769808059479958,-8.134557739308967
2025-02-28 03:00:00+00:00,BTC-USD,Low,hourly,-10.302848788306976,-10.587437871851606
2025-02-28 04:00:00+00:00,BTC-USD,Low,hourly,-10.423500955817916,-16.902606581205998
2025-02-28 05:00:00+00:00,BTC-USD,Low,hourly,-10.131564740670076,-9.624788628152135
2025-02-28 06:00:00+00:00,BTC-USD,Low,hourly,-10.958806716711571,-11.796855728047808
2025-02-28 07:00:00+00:00,BTC-USD,Low,hourly,-11.077795142072368,-10.848973300691062
2025-02-28 08:00:00+00:00,BTC-USD,Low,hourly,-10.938752518427897,-13.21801017199896
2025-02-28 09:00:00+00:00,BTC-USD,Low,hourly,-11.195961730066832,-8.19197459931023
2025-02-28 10:00:00+00:00,BTC-USD,Low,hourly,-10.926518638587146,-10.93568868607792
2025-02-28 11:00:00+00:00,BTC-USD,Low,hourly,-10.876357261751005,-10.204877572889506
2025-02-28 12:00:00+00:00,BTC-USD,Low,hourly,-10.789796294937107,-11.260958489426754
2025-02-28 13:00:00+00:00,BTC-USD,Low,hourly,-10.883117167901156,-9.338561422872267
2025-02-28 14:00:00+00:00,BTC-USD,Low,hourly,-10.598450195099113,-10.25973527758164
2025-02-28 15:00:00+00:00,BTC-USD,Low,hourly,-10.576868682386243,-7.428756692372912
2025-02-28 16:00:00+00:00,BTC-USD,Low,hourly,-10.413659137871441,-10.527072772209698
2025-02-28 17:00:00+00:00,BTC-USD,Low,hourly,-10.55263357694112,-9.316236805797724
2025-02-28 18:00:00+00:00,BTC-USD,Low,hourly,-10.408764564169093,-9.37139419473596
2025-02-28 19:00:00+00:00,BTC-USD,Low,hourly,-10.122402835392283,-17.91899287361051
2025-02-28 20:00:00+00:00,BTC-USD,Low,hourly,-10.116724888974577,-14.715264148271684
2025-02-28 21:00:00+00:00,BTC-USD,Low,hourly,-10.848364339476403,-12.92721502336002
2025-02-28 22:00:00+00:00,BTC-USD,Low,hourly,-11.31741946201158,-14.661786760466356
2025-02-28 23:00:00+00:00,BTC-USD,Low,hourly,-11.538537269279871,-11.723991210721202
2025-03-01 00:00:00+00:00,BTC-USD,Low,hourly,-11.715942648422242,-10.089172170410382
2025-03-01 01:00:00+00:00,BTC-USD,Low,hourly,-11.452297420492561,-9.32672478506522
2025-03-01 02:00:00+00:00,BTC-USD,Low,hourly,-11.393602166781342,-9.942997185128991
2025-03-01 03:00:00+00:00,BTC-USD,Low,hourly,-11.411297816551029,-16.704516913297905
2025-03-01 04:00:00+00:00,BTC-USD,Low,hourly,-11.838660927382104,-8.956653801329724
2025-03-01 05:00:00+00:00,BTC-USD,Low,hourly,-11.660641319292067,-9.896709511149549
2025-03-01 06:00:00+00:00,BTC-USD,Low,hourly,-11.589732178223409,-9.97688189136968
2025-03-01 07:00:00+00:00,BTC-USD,Low,hourly,-11.335985196903387,-11.346857398629718
2025-03-01 08:00:00+00:00,BTC-USD,Low,hourly,-11.416209276266242,-10.046494468185896
2025-03-01 09:00:00+00:00,BTC-USD,Low,hourly,-10.953417966446956,-15.40260548442716
2025-03-01 10:00:00+00:00,BTC-USD,Low,hourly,-11.11243648199322,-10.145622576498486
2025-03-01 11:00:00+00:00,BTC-USD,Low,hourly,-11.471260264539037,-12.098311572715964
2025-03-01 12:00:00+00:00,BTC-USD,Low,hourly,-11.435700293066173,-12.500535010850983
2025-03-01 13:00:00+00:00,BTC-USD,Low,hourly,-11.326975547299929,-11.29974858693043
2025-03-01 14:00:00+00:00,BTC-USD,Low,hourly,-11.526825673156859,-12.02057095278919
2025-03-01 15:00:00+00:00,BTC-USD,Low,hourly,-11.247522116217095,-13.63503160543684
2025-03-01 16:00:00+00:00,BTC-USD,Low,hourly,-11.60517709236808,-10.61519733113476
2025-03-01 17:00:00+00:00,BTC-USD,Low,hourly,-11.696480488267222,-21.92559029856586
2025-03-01 18:00:00+00:00,BTC-USD,Low,hourly,-11.59433856610742,-13.7204079250589
2025-03-01 19:00:00+00:00,BTC-USD,Low,hourly,-13.393437093565655,-12.609054499101456
2025-03-01 20:00:00+00:00,BTC-USD,Low,hourly,-13.135221928336508,-16.02341586809904
2025-03-01 21:00:00+00:00,BTC-USD,Low,hourly,-12.92088692139341,-10.23865635034985
2025-03-01 22:00:00+00:00,BTC-USD,Low,hourly,-13.385664919788196,-13.262920906043506
2025-03-01 23:00:00+00:00,BTC-USD,Low,hourly,-12.807333171818897,-15.35840777181811
2025-03-02 00:00:00+00:00,BTC-USD,Low,hourly,-12.70418090562034,-14.834701569414705
2025-03-02 01:00:00+00:00,BTC-USD,Low,hourly,-12.898027921321136,-11.20867414861644
2025-03-02 02:00:00+00:00,BTC-USD,Low,hourly,-13.145837660597184,-9.81950372523993
2025-03-02 03:00:00+00:00,BTC-USD,Low,hourly,-13.56722988776829,-12.066604993627871
2025-03-02 04:00:00+00:00,BTC-USD,Low,hourly,-12.493044097923447,-12.161627639537407
2025-03-02 05:00:00+00:00,BTC-USD,Low,hourly,-12.536061712335389,-11.929523568276212
2025-03-02 06:00:00+00:00,BTC-USD,Low,hourly,-12.506231255632157,-11.085790644200513
2025-03-02 07:00:00+00:00,BTC-USD,Low,hourly,-12.573357284401876,-15.574905110822296
2025-03-02 08:00:00+00:00,BTC-USD,Low,hourly,-12.307995096378926,-10.48522154998717
2025-03-02 09:00:00+00:00,BTC-USD,Low,hourly,-13.117576983723865,-11.946373818763355
2025-03-02 10:00:00+00:00,BTC-USD,Low,hourly,-12.379865744929145,-17.558812735888555
2025-03-02 11:00:00+00:00,BTC-USD,Low,hourly,-12.514041961758723,-12.910435768152755
2025-03-02 12:00:00+00:00,BTC-USD,Low,hourly,-13.05041917079851,-12.668413166096546
2025-03-02 13:00:00+00:00,BTC-USD,Low,hourly,-12.927622964010046,-11.142906544466674
2025-03-02 14:00:00+00:00,BTC-USD,Low,hourly,-12.967324499407688,-10.08722492403925
2025-03-02 15:00:00+00:00,BTC-USD,Low,hourly,-12.93299139499124,-7.103187569690033
2025-03-02 16:00:00+00:00,BTC-USD,Low,hourly,-12.377068145579196,-6.224997878987321
2025-03-02 17:00:00+00:00,BTC-USD,Low,hourly,-12.88045710909378,-7.229447474698173
2025-03-02 18:00:00+00:00,BTC-USD,Low,hourly,-11.476657295149053,-8.911884602368442
2025-03-02 19:00:00+00:00,BTC-USD,Low,hourly,-10.954984889165056,-10.102077070961752
2025-03-02 20:00:00+00:00,BTC-USD,Low,hourly,-11.062254027232289,-9.304226439082315
2025-03-02 21:00:00+00:00,BTC-USD,Low,hourly,-10.442365071937347,-11.787354393280664
2025-03-02 22:00:00+00:00,BTC-USD,Low,hourly,-10.603921420301774,-11.578073996214206
2025-03-02 23:00:00+00:00,BTC-USD,Low,hourly,-10.911273602654562,-11.181155621372262
2025-03-03 00:00:00+00:00,BTC-USD,Low,hourly,-10.92984129055652,-9.717470074982348
2025-03-03 01:00:00+00:00,BTC-USD,Low,hourly,-10.625821910542017,-11.598122355196182
2025-03-03 02:00:00+00:00,BTC-USD,Low,hourly,-10.409798784175472,-12.45683967993217
2025-03-03 03:00:00+00:00,BTC-USD,Low,hourly,-10.731388748508449,-10.17663306011567
2025-03-03 04:00:00+00:00,BTC-USD,Low,hourly,-10.910984895568664,-13.29871198036976
2025-03-03 05:00:00+00:00,BTC-USD,Low,hourly,-10.817162798756254,-10.835000215055487
2025-03-03 06:00:00+00:00,BTC-USD,Low,hourly,-10.986525493481274,-7.825564504176892
2025-03-03 07:00:00+00:00,BTC-USD,Low,hourly,-11.378724972246124,-9.024527397343851
2025-03-03 08:00:00+00:00,BTC-USD,Low,hourly,-10.564946298342603,-8.934763369551835
2025-03-03 09:00:00+00:00,BTC-USD,Low,hourly,-10.54484808662622,-10.274609494920403
2025-03-03 10:00:00+00:00,BTC-USD,Low,hourly,-10.894416017886146,-10.022321448781527
2025-03-03 11:00:00+00:00,BTC-USD,Low,hourly,-10.411337631135494,-12.55768522008909
2025-03-03 12:00:00+00:00,BTC-USD,Low,hourly,-10.350835433435723,-11.438911925141984
2025-03-03 13:00:00+00:00,BTC-USD,Low,hourly,-10.431133208304159,-10.543173395738863
2025-03-03 14:00:00+00:00,BTC-USD,Low,hourly,-10.435232466102416,-6.36745894788304
2025-03-03 15:00:00+00:00,BTC-USD,Low,hourly,-10.175241960104161,-10.890500627379629
2025-03-03 16:00:00+00:00,BTC-USD,Low,hourly,-9.71826338556977,-13.517732494319022
2025-03-03 17:00:00+00:00,BTC-USD,Low,hourly,-9.925536557713823,-13.86121875205877
2025-03-03 18:00:00+00:00,BTC-USD,Low,hourly,-10.434106895253171,-6.731694308459664
2025-03-03 19:00:00+00:00,BTC-USD,Low,hourly,-10.881666655403638,-8.083212292765515
2025-03-03 20:00:00+00:00,BTC-USD,Low,hourly,-10.398067904239507,-11.501710599780498
2025-03-03 21:00:00+00:00,BTC-USD,Low,hourly,-10.393934990721013,-9.283443082615369
2025-03-03 22:00:00+00:00,BTC-USD,Low,hourly,-10.48472134651119,-7.961722252769944
2025-03-03 23:00:00+00:00,BTC-USD,Low,hourly,-10.329680534583723,-9.651140484089565
2025-03-04 00:00:00+00:00,BTC-USD,Low,hourly,-9.962264300801332,-18.261979928373734
2025-03-04 01:00:00+00:00,BTC-USD,Low,hourly,-10.10203152708841,-6.855399789404948
2025-03-04 02:00:00+00:00,BTC-USD,Low,hourly,-10.988503759233197,-9.575900561014151
2025-03-04 03:00:00+00:00,BTC-USD,Low,hourly,-10.37210979239622,-14.605691995694997
2025-03-04 04:00:00+00:00,BTC-USD,Low,hourly,-10.576421122626128,-10.26854084534994
2025-03-04 05:00:00+00:00,BTC-USD,Low,hourly,-10.752198274374559,-9.573116189654892
2025-03-04 06:00:00+00:00,BTC-USD,Low,hourly,-10.431281826467773,-10.630030140494336
2025-03-04 07:00:00+00:00,BTC-USD,Low,hourly,-10.455005122338656,-9.51220324353037
2025-03-04 08:00:00+00:00,BTC-USD,Low,hourly,-10.464205881905789,-9.478608253209783
2025-03-04 09:00:00+00:00,BTC-USD,Low,hourly,-10.49141051171582,-13.030695573806048
2025-03-04 10:00:00+00:00,BTC-USD,Low,hourly,-10.368165590936659,-12.09311785335849
2025-03-04 11:00:00+00:00,BTC-USD,Low,hourly,-10.86198472959274,-18.278936761980823
2025-03-04 12:00:00+00:00,BTC-USD,Low,hourly,-10.882493238900683,-12.70884673284753
2025-03-04 13:00:00+00:00,BTC-USD,Low,hourly,-11.534159776125756,-8.640952831408143
2025-03-04 14:00:00+00:00,BTC-USD,Low,hourly,-11.271775300481043,-8.838879816383661
2025-03-04 15:00:00+00:00,BTC-USD,Low,hourly,-11.421376554706521,-9.044385683004876
2025-03-04 16:00:00+00:00,BTC-USD,Low,hourly,-11.403794719075261,-9.172359559873382
2025-03-04 17:00:00+00:00,BTC-USD,Low,hourly,-11.201156882572198,-7.84255136141376
2025-03-04 18:00:00+00:00,BTC-USD,Low,hourly,-10.353391735276784,-8.038178690246683
2025-03-04 19:00:00+00:00,BTC-USD,Low,hourly,-10.2271884884526,-8.30985147274765
2025-03-04 20:00:00+00:00,BTC-USD,Low,hourly,-10.320374588195625,-8.14725427833908
2025-03-04 21:00:00+00:00,BTC-USD,Low,hourly,-9.919927676050355,-9.653733825700735
2025-03-04 22:00:00+00:00,BTC-USD,Low,hourly,-9.62437659338689,-14.168423871931306
2025-03-04 23:00:00+00:00,BTC-USD,Low,hourly,-9.780535271078753,-11.872590864832244
2025-03-05 00:00:00+00:00,BTC-USD,Low,hourly,-10.996437206747611,-10.30017189989537
2025-03-05 01:00:00+00:00,BTC-USD,Low,hourly,-10.048548203487139,-9.274848570461463
2025-03-05 02:00:00+00:00,BTC-USD,Low,hourly,-10.32026249940148,-13.614337008401218
2025-03-05 03:00:00+00:00,BTC-USD,Low,hourly,-10.67293135185641,-11.082090776548798
2025-03-05 04:00:00+00:00,BTC-USD,Low,hourly,-10.570968474666333,-11.434684164673367
2025-03-05 05:00:00+00:00,BTC-USD,Low,hourly,-10.558533042397674,-11.6697897797942
2025-03-05 06:00:00+00:00,BTC-USD,Low,hourly,-10.741225891546948,-10.958744461495368
2025-03-05 07:00:00+00:00,BTC-USD,Low,hourly,-10.731838389414412,-12.657323063467386
2025-03-05 08:00:00+00:00,BTC-USD,Low,hourly,-10.75127526678925,-14.610103973758356
2025-03-05 09:00:00+00:00,BTC-USD,Low,hourly,-11.262362404689128,-9.485746146454163
2025-03-05 10:00:00+00:00,BTC-USD,Low,hourly,-11.509044089346144,-8.14066316075292
2025-03-05 11:00:00+00:00,BTC-USD,Low,hourly,-11.8696784990491,-11.927360818072916
2025-03-05 12:00:00+00:00,BTC-USD,Low,hourly,-10.994895820251056,-10.11819102253067
2025-03-05 13:00:00+00:00,BTC-USD,Low,hourly,-10.71828991277847,-9.318122536674704
2025-03-05 14:00:00+00:00,BTC-USD,Low,hourly,-10.676779819666677,-8.910568694467168
2025-03-05 15:00:00+00:00,BTC-USD,Low,hourly,-10.56079097745633,-14.971808083422426
2025-03-05 16:00:00+00:00,BTC-USD,Low,hourly,-10.408877652122369,-9.906980124081704
2025-03-05 17:00:00+00:00,BTC-USD,Low,hourly,-10.74039369526856,-9.674162590428482
2025-03-05 18:00:00+00:00,BTC-USD,Low,hourly,-10.675555633085995,-18.27557009053383
2025-03-05 19:00:00+00:00,BTC-USD,Low,hourly,-10.6009705286803,-14.064131484514071
2025-03-05 20:00:00+00:00,BTC-USD,Low,hourly,-11.346704142604658,-10.4142998959396
2025-03-05 21:00:00+00:00,BTC-USD,Low,hourly,-11.752631490788001,-13.911854677668716
2025-03-05 22:00:00+00:00,BTC-USD,Low,hourly,-12.02954925164519,-13.289978676789428
2025-03-05 23:00:00+00:00,BTC-USD,Low,hourly,-12.00781017754326,-13.902620314182728
2025-03-06 00:00:00+00:00,BTC-USD,Low,hourly,-11.992224954521893,-10.111212694816786
2025-03-06 01:00:00+00:00,BTC-USD,Low,hourly,-12.088519161789437,-8.868959679100817
2025-03-06 02:00:00+00:00,BTC-USD,Low,hourly,-12.286227522965337,-9.629452478147911
2025-03-06 03:00:00+00:00,BTC-USD,Low,hourly,-11.717903520183075,-11.755472556107762
2025-03-06 04:00:00+00:00,BTC-USD,Low,hourly,-11.542941278989693,-9.685723423547758
2025-03-06 05:00:00+00:00,BTC-USD,Low,hourly,-11.585327976806369,-10.47157687508083
2025-03-06 06:00:00+00:00,BTC-USD,Low,hourly,-11.332594455332147,-9.345073312229166
2025-03-06 07:00:00+00:00,BTC-USD,Low,hourly,-11.401356034274492,-10.128288474831775
2025-03-06 08:00:00+00:00,BTC-USD,Low,hourly,-11.37473677353845,-13.975811264244456
2025-03-06 09:00:00+00:00,BTC-USD,Low,hourly,-10.786386951176038,-10.275161661690245
2025-03-06 10:00:00+00:00,BTC-USD,Low,hourly,-10.980415425733986,-10.12525918401589
2025-03-06 11:00:00+00:00,BTC-USD,Low,hourly,-11.254028170987478,-15.453380354405532
2025-03-06 12:00:00+00:00,BTC-USD,Low,hourly,-10.978064940392759,-8.768572508709148
2025-03-06 13:00:00+00:00,BTC-USD,Low,hourly,-11.348952609796523,-10.514226727391971
2025-03-06 14:00:00+00:00,BTC-USD,Low,hourly,-11.05629058401471,-14.35570695098105
2025-03-06 15:00:00+00:00,BTC-USD,Low,hourly,-11.552401032208042,-8.772272210173194
2025-03-06 16:00:00+00:00,BTC-USD,Low,hourly,-11.370745079797405,-8.307045901962637
2025-03-06 17:00:00+00:00,BTC-USD,Low,hourly,-11.092140815817753,-9.712881256036994
2025-03-06 18:00:00+00:00,BTC-USD,Low,hourly,-11.596409708422025,-11.421502315821549
2025-03-06 19:00:00+00:00,BTC-USD,Low,hourly,-11.02774329612235,-11.732092405410196
2025-03-06 20:00:00+00:00,BTC-USD,Low,hourly,-10.735679578327478,-10.35611114815664
2025-03-06 21:00:00+00:00,BTC-USD,Low,hourly,-11.151683432364305,-10.89890588836227
2025-03-06 22:00:00+00:00,BTC-USD,Low,hourly,-11.016438153628354,-9.354938611952107
2025-03-06 23:00:00+00:00,BTC-USD,Low,hourly,-11.060365409602603,-10.86777952280436
2025-03-07 00:00:00+00:00,BTC-USD,Low,hourly,-10.54744888829399,-5.975468004111503
2025-03-07 01:00:00+00:00,BTC-USD,Low,hourly,-10.466504121640236,-7.077105636694247
2025-03-07 02:00:00+00:00,BTC-USD,Low,hourly,-10.090468703965517,-9.589338822585228
2025-03-07 03:00:00+00:00,BTC-USD,Low,hourly,-9.984726264553878,-11.293861746122268
2025-03-07 04:00:00+00:00,BTC-USD,Low,hourly,-9.757796938370392,-9.708268858525033
2025-03-07 05:00:00+00:00,BTC-USD,Low,hourly,-9.981292933106596,-10.471096246917975
2025-03-07 06:00:00+00:00,BTC-USD,Low,hourly,-9.852051914104756,-18.44892253904962
2025-03-07 07:00:00+00:00,BTC-USD,Low,hourly,-9.984440193207725,-13.128446181867778
2025-03-07 08:00:00+00:00,BTC-USD,Low,hourly,-11.17220796399795,-13.796739676973528
2025-03-07 09:00:00+00:00,BTC-USD,Low,hourly,-11.030361952682954,-10.106943008261712
2025-03-07 10:00:00+00:00,BTC-USD,Low,hourly,-11.290886959357334,-11.785626793228818
2025-03-07 11:00:00+00:00,BTC-USD,Low,hourly,-11.656890680439563,-11.614527870675689
2025-03-07 12:00:00+00:00,BTC-USD,Low,hourly,-11.063258387320158,-12.5460291615388
2025-03-07 13:00:00+00:00,BTC-USD,Low,hourly,-11.276235074567438,-12.146165509362149
2025-03-07 14:00:00+00:00,BTC-USD,Low,hourly,-11.750526515018878,-8.726894681934684
2025-03-07 15:00:00+00:00,BTC-USD,Low,hourly,-11.28324906506514,-7.584804134315759
2025-03-07 16:00:00+00:00,BTC-USD,Low,hourly,-10.98773621426728,-8.2506444001464
2025-03-07 17:00:00+00:00,BTC-USD,Low,hourly,-10.778061998770015,-10.542782734058068
2025-03-07 18:00:00+00:00,BTC-USD,Low,hourly,-10.682609451281447,-8.86375644272469
2025-03-07 19:00:00+00:00,BTC-USD,Low,hourly,-10.69692798416849,-9.697364165494363
2025-03-07 20:00:00+00:00,BTC-USD,Low,hourly,-10.390460041294839,-9.49619023109589
2025-03-07 21:00:00+00:00,BTC-USD,Low,hourly,-10.371018259834402,-9.622662567939132
2025-03-07 22:00:00+00:00,BTC-USD,Low,hourly,-10.144275184972289,-10.81576816096356
2025-03-07 23:00:00+00:00,BTC-USD,Low,hourly,-10.229820167794827,-18.13640895233555
2025-03-08 00:00:00+00:00,BTC-USD,Low,hourly,-9.844093425917997,-19.00274773968393
2025-03-08 01:00:00+00:00,BTC-USD,Low,hourly,-10.765717699593827,-9.538200555535932
2025-03-08 02:00:00+00:00,BTC-USD,Low,hourly,-11.809820906808858,-12.56340797955923
2025-03-08 03:00:00+00:00,BTC-USD,Low,hourly,-11.739343793063181,-12.073196542024789
2025-03-08 04:00:00+00:00,BTC-USD,Low,hourly,-11.677169571095982,-10.473576906421142
2025-03-08 05:00:00+00:00,BTC-USD,Low,hourly,-11.78560945171628,-12.434980367733148
2025-03-08 06:00:00+00:00,BTC-USD,Low,hourly,-12.379279453848355,-12.353800162812773
2025-03-08 07:00:00+00:00,BTC-USD,Low,hourly,-11.90217057692057,-11.45454505705404
2025-03-08 08:00:00+00:00,BTC-USD,Low,hourly,-12.007544861009741,-13.450110867413176
2025-03-08 09:00:00+00:00,BTC-USD,Low,hourly,-11.618040658772525,-12.436696918505277
2025-03-08 10:00:00+00:00,BTC-USD,Low,hourly,-11.951858066509248,-11.852363565562763
2025-03-08 11:00:00+00:00,BTC-USD,Low,hourly,-11.98438055113094,-12.07751925885795
2025-03-08 12:00:00+00:00,BTC-USD,Low,hourly,-12.055796736865249,-11.365714909497202
2025-03-08 13:00:00+00:00,BTC-USD,Low,hourly,-12.02167701413861,-13.493169067918997
2025-03-08 14:00:00+00:00,BTC-USD,Low,hourly,-11.646509985727658,-16.99723066107232
2025-03-08 15:00:00+00:00,BTC-USD,Low,hourly,-11.725896379122053,-15.46968608298888
2025-03-08 16:00:00+00:00,BTC-USD,Low,hourly,-12.308637047013598,-11.487372461674628
2025-03-08 17:00:00+00:00,BTC-USD,Low,hourly,-12.829791550317475,-12.52952353174542
2025-03-08 18:00:00+00:00,BTC-USD,Low,hourly,-12.544463047936336,-13.645292772428748
2025-03-08 19:00:00+00:00,BTC-USD,Low,hourly,-12.618600475246287,-12.208466165747238
2025-03-08 20:00:00+00:00,BTC-USD,Low,hourly,-12.702087561247428,-14.465591663867553
2025-03-08 21:00:00+00:00,BTC-USD,Low,hourly,-12.66464666237902,-14.474139618363347
2025-03-08 22:00:00+00:00,BTC-USD,Low,hourly,-12.951332324356624,-17.54786898308404
2025-03-08 23:00:00+00:00,BTC-USD,Low,hourly,-13.766294908145444,-14.942517053715372
2025-03-09 00:00:00+00:00,BTC-USD,Low,hourly,-14.21960140217212,-11.494992249022404
2025-03-09 01:00:00+00:00,BTC-USD,Low,hourly,-13.432692606034019,-11.589265901213448
2025-03-09 02:00:00+00:00,BTC-USD,Low,hourly,-13.51510518526733,-12.587155868955072
2025-03-09 03:00:00+00:00,BTC-USD,Low,hourly,-13.279804210555385,-12.881516428446712
2025-03-09 04:00:00+00:00,BTC-USD,Low,hourly,-13.066065178155817,-14.064939345045053
2025-03-09 05:00:00+00:00,BTC-USD,Low,hourly,-13.225699902754691,-14.9799600890606
2025-03-09 06:00:00+00:00,BTC-USD,Low,hourly,-13.30149692479232,-12.88627732182186
2025-03-09 07:00:00+00:00,BTC-USD,Low,hourly,-13.386244596222301,-13.631247136624932
2025-03-09 08:00:00+00:00,BTC-USD,Low,hourly,-13.517723130006035,-12.524159565771482
2025-03-09 09:00:00+00:00,BTC-USD,Low,hourly,-13.437044039018627,-11.327933162227463
2025-03-09 10:00:00+00:00,BTC-USD,Low,hourly,-13.293579738308585,-9.749308448196953
2025-03-09 11:00:00+00:00,BTC-USD,Low,hourly,-13.119226240268501,-12.46701616956586
